Date,open,high,low,close,adjclose,volume,dividends,stock_splits,capital_gains
1994-03-14,47.03125,47.03125,46.84375,46.90625,26.529369354248047,345900,0.0,0.0,0.0
1994-03-15,47.0,47.09375,46.84375,46.875,26.511690139770508,748600,0.0,0.0,0.0
1994-03-16,46.9375,47.25,46.78125,47.25,26.72379493713379,455500,0.0,0.0,0.0
1994-03-17,47.09375,47.3125,47.09375,47.25,26.72379493713379,133000,0.0,0.0,0.0
1994-03-18,46.75,47.03125,46.71875,46.96875,26.717954635620117,365500,0.271,0.0,0.0
1994-03-21,46.8125,46.9375,46.71875,46.84375,26.6468448638916,324800,0.0,0.0,0.0
1994-03-22,46.84375,47.0625,46.75,46.96875,26.717954635620117,435700,0.0,0.0,0.0
1994-03-23,46.9375,47.0625,46.90625,46.9375,26.700191497802734,698500,0.0,0.0,0.0
1994-03-24,46.75,46.84375,46.15625,46.375,26.38020896911621,1200500,0.0,0.0,0.0
1994-03-25,46.40625,46.53125,45.9375,45.9375,26.131328582763672,100900,0.0,0.0,0.0
1994-03-28,46.0,46.0625,45.59375,46.0,26.166894912719727,1117200,0.0,0.0,0.0
1994-03-29,46.0,46.03125,45.09375,45.09375,25.65137481689453,338400,0.0,0.0,0.0
1994-03-30,45.125,45.25,44.46875,44.46875,25.295848846435547,1123900,0.0,0.0,0.0
1994-03-31,44.46875,44.6875,43.53125,44.59375,25.36695098876953,788800,0.0,0.0,0.0
1994-04-04,43.34375,44.03125,43.34375,43.90625,24.97587013244629,2627300,0.0,0.0,0.0
1994-04-05,44.34375,44.8125,44.34375,44.8125,25.491374969482422,1179000,0.0,0.0,0.0
1994-04-06,44.875,44.90625,44.5,44.8125,25.491374969482422,516500,0.0,0.0,0.0
1994-04-07,44.78125,45.125,44.53125,45.03125,25.615825653076172,666100,0.0,0.0,0.0
1994-04-08,44.9375,44.9375,44.46875,44.6875,25.4202880859375,242400,0.0,0.0,0.0
1994-04-11,44.8125,45.0625,44.703125,44.875,25.526933670043945,203300,0.0,0.0,0.0
1994-04-12,44.921875,45.0,44.71875,44.8125,25.491374969482422,1409200,0.0,0.0,0.0
1994-04-13,44.796875,44.90625,44.25,44.578125,25.35805320739746,364100,0.0,0.0,0.0
1994-04-14,44.5,44.828125,44.40625,44.59375,25.36695098876953,419900,0.0,0.0,0.0
1994-04-15,44.578125,44.78125,44.515625,44.59375,25.36695098876953,387300,0.0,0.0,0.0
1994-04-18,44.640625,44.765625,44.15625,44.296875,25.198076248168945,369100,0.0,0.0,0.0
1994-04-19,44.25,44.53125,43.984375,44.359375,25.233644485473633,472200,0.0,0.0,0.0
1994-04-20,44.40625,44.515625,44.078125,44.3125,25.206966400146484,508000,0.0,0.0,0.0
1994-04-21,44.5,44.96875,44.34375,44.90625,25.544713973999023,200300,0.0,0.0,0.0
1994-04-22,45.015625,45.046875,44.734375,44.859375,25.518051147460938,301800,0.0,0.0,0.0
1994-04-25,44.84375,45.359375,44.84375,45.328125,25.784692764282227,394600,0.0,0.0,0.0
1994-04-26,45.265625,45.34375,45.1875,45.28125,25.75802993774414,399000,0.0,0.0,0.0
1994-04-28,45.1875,45.25,44.8125,44.953125,25.57136344909668,287000,0.0,0.0,0.0
1994-04-29,44.875,45.15625,44.8125,45.09375,25.65137481689453,481900,0.0,0.0,0.0
1994-05-02,45.09375,45.71875,44.9375,45.375,25.81134605407715,275000,0.0,0.0,0.0
1994-05-03,45.390625,45.40625,45.0625,45.328125,25.784692764282227,183400,0.0,0.0,0.0
1994-05-04,45.421875,45.421875,45.078125,45.25,25.740253448486328,401900,0.0,0.0,0.0
1994-05-05,45.296875,45.375,45.1875,45.1875,25.70470428466797,659800,0.0,0.0,0.0
1994-05-06,44.96875,44.96875,44.59375,44.75,25.455842971801758,216300,0.0,0.0,0.0
1994-05-09,44.625,44.75,44.28125,44.359375,25.233644485473633,499300,0.0,0.0,0.0
1994-05-10,44.578125,44.84375,44.546875,44.703125,25.42917251586914,583400,0.0,0.0,0.0
1994-05-11,44.65625,44.71875,44.171875,44.296875,25.198076248168945,210600,0.0,0.0,0.0
1994-05-12,44.578125,44.625,44.40625,44.515625,25.322509765625,305200,0.0,0.0,0.0
1994-05-13,44.640625,44.640625,44.296875,44.515625,25.322509765625,321300,0.0,0.0,0.0
1994-05-16,44.609375,44.75,44.515625,44.53125,25.331398010253906,450400,0.0,0.0,0.0
1994-05-17,44.5625,45.1875,44.5,45.1875,25.70470428466797,470200,0.0,0.0,0.0
1994-05-18,45.21875,45.6875,45.015625,45.515625,25.89134407043457,824800,0.0,0.0,0.0
1994-05-19,45.421875,45.859375,45.421875,45.734375,26.015783309936523,531000,0.0,0.0,0.0
1994-05-20,45.65625,45.6875,45.5,45.5625,25.918031692504883,370400,0.0,0.0,0.0
1994-05-23,45.515625,45.53125,45.34375,45.484375,25.873584747314453,262700,0.0,0.0,0.0
1994-05-24,45.609375,45.84375,45.609375,45.671875,25.980222702026367,549600,0.0,0.0,0.0
1994-05-25,45.5,45.828125,45.34375,45.796875,26.051328659057617,738200,0.0,0.0,0.0
1994-05-26,45.78125,45.9375,45.734375,45.828125,26.069107055664062,369600,0.0,0.0,0.0
1994-05-27,45.75,45.875,45.671875,45.875,26.095783233642578,162000,0.0,0.0,0.0
1994-05-31,45.734375,45.90625,45.65625,45.8125,26.06024169921875,160000,0.0,0.0,0.0
1994-06-01,45.703125,46.015625,45.5625,46.015625,26.175779342651367,200500,0.0,0.0,0.0
1994-06-02,46.046875,46.046875,45.890625,45.96875,26.149099349975586,55100,0.0,0.0,0.0
1994-06-03,46.0,46.390625,45.859375,46.234375,26.30020523071289,550400,0.0,0.0,0.0
1994-06-06,46.328125,46.46875,46.1875,46.21875,26.29132843017578,99300,0.0,0.0,0.0
1994-06-07,46.140625,46.21875,46.03125,46.15625,26.255781173706055,120600,0.0,0.0,0.0
1994-06-08,46.265625,46.265625,45.78125,45.78125,26.042451858520508,131900,0.0,0.0,0.0
1994-06-09,45.984375,46.03125,45.890625,46.03125,26.184663772583008,80500,0.0,0.0,0.0
1994-06-10,46.078125,46.203125,46.078125,46.109375,26.22911262512207,83100,0.0,0.0,0.0
1994-06-13,46.046875,46.1875,46.03125,46.171875,26.26466178894043,109700,0.0,0.0,0.0
1994-06-14,46.3125,46.546875,46.3125,46.53125,26.46909523010254,161000,0.0,0.0,0.0
1994-06-15,46.546875,46.5625,46.3125,46.34375,26.36243438720703,142800,0.0,0.0,0.0
1994-06-16,46.34375,46.46875,46.296875,46.4375,26.415746688842773,44000,0.0,0.0,0.0
1994-06-17,46.15625,46.203125,45.8125,45.875,26.268312454223633,403800,0.305,0.0,0.0
1994-06-20,45.546875,45.625,45.4375,45.484375,26.04464340209961,137400,0.0,0.0,0.0
1994-06-21,45.453125,45.453125,44.90625,45.09375,25.82096290588379,139200,0.0,0.0,0.0
1994-06-22,45.21875,45.421875,45.171875,45.265625,25.91937828063965,279900,0.0,0.0,0.0
1994-06-23,45.34375,45.40625,44.9375,45.0,25.767284393310547,922500,0.0,0.0,0.0
1994-06-24,44.78125,44.78125,44.0,44.0625,25.23046875,353800,0.0,0.0,0.0
1994-06-27,44.234375,44.828125,44.015625,44.828125,25.66885757446289,371200,0.0,0.0,0.0
1994-06-28,44.84375,44.84375,44.25,44.609375,25.54361343383789,5382300,0.0,0.0,0.0
1994-06-29,44.671875,45.015625,44.625,44.75,25.6241397857666,311800,0.0,0.0,0.0
1994-06-30,44.828125,44.84375,44.3125,44.46875,25.463085174560547,271900,0.0,0.0,0.0
1994-07-01,44.6875,44.6875,44.375,44.5625,25.516773223876953,406900,0.0,0.0,0.0
1994-07-05,44.65625,44.859375,44.515625,44.796875,25.65096664428711,112000,0.0,0.0,0.0
1994-07-06,44.625,44.8125,44.46875,44.734375,25.61518096923828,174800,0.0,0.0,0.0
1994-07-07,44.734375,44.921875,44.6875,44.921875,25.722549438476562,66700,0.0,0.0,0.0
1994-07-08,44.640625,44.984375,44.625,44.90625,25.713600158691406,148400,0.0,0.0,0.0
1994-07-11,44.9375,45.015625,44.53125,44.75,25.6241397857666,124000,0.0,0.0,0.0
1994-07-12,44.765625,44.828125,44.515625,44.8125,25.659908294677734,257300,0.0,0.0,0.0
1994-07-13,44.828125,45.03125,44.828125,44.890625,25.704668045043945,532700,0.0,0.0,0.0
1994-07-14,45.109375,45.46875,45.078125,45.375,25.981998443603516,494200,0.0,0.0,0.0
1994-07-15,45.34375,45.484375,45.328125,45.390625,25.990943908691406,49100,0.0,0.0,0.0
1994-07-18,45.390625,45.578125,45.390625,45.46875,26.035703659057617,72300,0.0,0.0,0.0
1994-07-19,45.546875,45.5625,45.375,45.375,25.981998443603516,609500,0.0,0.0,0.0
1994-07-20,45.40625,45.40625,45.0625,45.171875,25.865720748901367,185300,0.0,0.0,0.0
1994-07-21,45.171875,45.296875,45.078125,45.265625,25.91937828063965,86300,0.0,0.0,0.0
1994-07-22,45.375,45.40625,45.25,45.34375,25.964101791381836,151600,0.0,0.0,0.0
1994-07-25,45.359375,45.453125,45.3125,45.40625,25.999910354614258,120900,0.0,0.0,0.0
1994-07-26,45.390625,45.421875,45.3125,45.359375,25.973058700561523,489600,0.0,0.0,0.0
1994-07-27,45.359375,45.359375,45.171875,45.359375,25.973058700561523,83200,0.0,0.0,0.0
1994-07-28,45.359375,45.578125,45.359375,45.453125,26.02674674987793,828200,0.0,0.0,0.0
1994-07-29,45.765625,46.046875,45.75,45.90625,26.286209106445312,459100,0.0,0.0,0.0
1994-08-01,45.9375,46.15625,45.890625,46.125,26.411470413208008,486300,0.0,0.0,0.0
1994-08-02,46.28125,46.375,46.03125,46.1875,26.447240829467773,505500,0.0,0.0,0.0
1994-08-03,46.171875,46.234375,46.09375,46.203125,26.456205368041992,144100,0.0,0.0,0.0
1994-08-04,46.171875,46.21875,45.921875,45.9375,26.304094314575195,231700,0.0,0.0,0.0
1994-08-05,45.703125,45.84375,45.65625,45.78125,26.21462631225586,138400,0.0,0.0,0.0
1994-08-08,45.828125,45.9375,45.78125,45.890625,26.27725601196289,328600,0.0,0.0,0.0
1994-08-09,45.71875,45.96875,45.71875,45.96875,26.32198143005371,105900,0.0,0.0,0.0
1994-08-10,46.0,46.1875,45.9375,46.140625,26.42040252685547,840300,0.0,0.0,0.0
1994-08-11,46.03125,46.234375,45.734375,45.96875,26.32198143005371,876200,0.0,0.0,0.0
1994-08-12,46.046875,46.34375,46.046875,46.328125,26.527774810791016,184100,0.0,0.0,0.0
1994-08-15,46.375,46.484375,46.3125,46.3125,26.518835067749023,325900,0.0,0.0,0.0
1994-08-16,46.34375,46.6875,46.15625,46.640625,26.706701278686523,1089500,0.0,0.0,0.0
1994-08-17,46.703125,46.734375,46.578125,46.609375,26.688823699951172,133700,0.0,0.0,0.0
1994-08-18,46.453125,46.5625,46.40625,46.453125,26.59934425354004,620000,0.0,0.0,0.0
1994-08-19,46.46875,46.515625,46.3125,46.421875,26.581449508666992,103200,0.0,0.0,0.0
1994-08-22,46.4375,46.4375,46.28125,46.375,26.554615020751953,79700,0.0,0.0,0.0
1994-08-23,46.578125,46.859375,46.515625,46.640625,26.706701278686523,268600,0.0,0.0,0.0
1994-08-24,46.6875,47.140625,46.671875,47.140625,26.993011474609375,254700,0.0,0.0,0.0
1994-08-25,47.09375,47.203125,46.890625,47.015625,26.92144203186035,147400,0.0,0.0,0.0
1994-08-26,47.125,47.78125,47.125,47.6875,27.306167602539062,339500,0.0,0.0,0.0
1994-08-29,47.8125,47.984375,47.640625,47.65625,27.28826141357422,350300,0.0,0.0,0.0
1994-08-30,47.640625,47.859375,47.578125,47.78125,27.35984992980957,36000,0.0,0.0,0.0
1994-08-31,47.703125,47.890625,47.59375,47.65625,27.28826141357422,356200,0.0,0.0,0.0
1994-09-01,47.5,47.53125,47.328125,47.5,27.19879722595215,294600,0.0,0.0,0.0
1994-09-02,47.71875,47.71875,47.21875,47.296875,27.082500457763672,99600,0.0,0.0,0.0
1994-09-06,47.265625,47.359375,47.125,47.3125,27.09143829345703,229800,0.0,0.0,0.0
1994-09-07,47.421875,47.421875,47.21875,47.265625,27.064603805541992,27900,0.0,0.0,0.0
1994-09-08,47.359375,47.5625,47.34375,47.5,27.19879722595215,284800,0.0,0.0,0.0
1994-09-09,47.03125,47.125,46.8125,47.0,26.912490844726562,488400,0.0,0.0,0.0
1994-09-12,47.0,47.0625,46.78125,46.859375,26.83197593688965,129400,0.0,0.0,0.0
1994-09-13,46.953125,47.125,46.859375,47.0,26.912490844726562,389200,0.0,0.0,0.0
1994-09-14,46.84375,47.109375,46.84375,47.046875,26.939342498779297,423500,0.0,0.0,0.0
1994-09-15,47.171875,47.640625,47.171875,47.640625,27.279325485229492,779800,0.0,0.0,0.0
1994-09-16,47.0,47.140625,46.84375,47.015625,27.08517837524414,571300,0.288,0.0,0.0
1994-09-19,47.125,47.328125,47.015625,47.0625,27.112192153930664,167300,0.0,0.0,0.0
1994-09-20,46.8125,46.859375,46.171875,46.171875,26.599117279052734,355600,0.0,0.0,0.0
1994-09-21,46.3125,46.3125,45.734375,46.171875,26.599117279052734,397500,0.0,0.0,0.0
1994-09-22,46.28125,46.28125,46.015625,46.0625,26.536094665527344,266400,0.0,0.0,0.0
1994-09-23,46.078125,46.171875,45.828125,45.90625,26.44608497619629,176600,0.0,0.0,0.0
1994-09-26,46.078125,46.171875,45.984375,46.140625,26.581096649169922,223000,0.0,0.0,0.0
1994-09-27,46.140625,46.265625,46.0,46.109375,26.5631046295166,479500,0.0,0.0,0.0
1994-09-28,46.359375,46.53125,46.328125,46.46875,26.77013397216797,324000,0.0,0.0,0.0
1994-09-29,46.46875,46.46875,46.09375,46.234375,26.635095596313477,195900,0.0,0.0,0.0
1994-09-30,46.21875,46.4375,46.171875,46.171875,26.599117279052734,5200,0.0,0.0,0.0
1994-10-03,46.203125,46.25,45.984375,46.0625,26.536094665527344,72600,0.0,0.0,0.0
1994-10-04,46.296875,46.296875,45.34375,45.375,26.140029907226562,84200,0.0,0.0,0.0
1994-10-05,45.296875,45.390625,45.0,45.390625,26.149044036865234,461900,0.0,0.0,0.0
1994-10-06,45.421875,45.453125,45.171875,45.25,26.068017959594727,345200,0.0,0.0,0.0
1994-10-07,45.25,45.578125,45.203125,45.453125,26.185039520263672,188700,0.0,0.0,0.0
1994-10-10,45.65625,46.015625,45.640625,45.9375,26.464086532592773,213600,0.0,0.0,0.0
1994-10-11,46.140625,46.75,46.140625,46.625,26.860145568847656,461400,0.0,0.0,0.0
1994-10-12,46.6875,46.75,46.578125,46.6875,26.896146774291992,162400,0.0,0.0,0.0
1994-10-13,47.21875,47.328125,46.796875,46.84375,26.986169815063477,1564500,0.0,0.0,0.0
1994-10-14,47.0,47.0625,46.6875,47.046875,27.103178024291992,72800,0.0,0.0,0.0
1994-10-17,47.0,47.0625,46.90625,46.953125,27.04916763305664,282300,0.0,0.0,0.0
1994-10-18,46.90625,46.90625,46.6875,46.84375,26.986169815063477,132100,0.0,0.0,0.0
1994-10-19,46.671875,47.234375,46.65625,47.0625,27.112192153930664,136700,0.0,0.0,0.0
1994-10-20,47.0625,47.0625,46.609375,46.75,26.932140350341797,290300,0.0,0.0,0.0
1994-10-21,46.625,46.6875,46.359375,46.5625,26.824138641357422,87800,0.0,0.0,0.0
1994-10-24,46.578125,46.765625,46.15625,46.171875,26.599117279052734,149600,0.0,0.0,0.0
1994-10-25,46.015625,46.3125,46.0,46.21875,26.626117706298828,91800,0.0,0.0,0.0
1994-10-26,46.390625,46.4375,46.171875,46.390625,26.725135803222656,201000,0.0,0.0,0.0
1994-10-27,46.5625,46.671875,46.453125,46.671875,26.887165069580078,210300,0.0,0.0,0.0
1994-10-28,46.765625,47.703125,46.765625,47.65625,27.454242706298828,192100,0.0,0.0,0.0
1994-10-31,47.546875,47.59375,47.46875,47.484375,27.355234146118164,36300,0.0,0.0,0.0
1994-11-01,47.28125,47.28125,46.9375,46.953125,27.04916763305664,435200,0.0,0.0,0.0
1994-11-02,46.8125,47.234375,46.6875,46.6875,26.896146774291992,115600,0.0,0.0,0.0
1994-11-03,46.84375,47.015625,46.78125,46.9375,27.040172576904297,87000,0.0,0.0,0.0
1994-11-04,47.15625,47.15625,46.328125,46.328125,26.68912696838379,124400,0.0,0.0,0.0
1994-11-07,46.4375,46.59375,46.3125,46.46875,26.77013397216797,115000,0.0,0.0,0.0
1994-11-08,46.625,46.984375,46.546875,46.828125,26.9771671295166,308300,0.0,0.0,0.0
1994-11-09,47.328125,47.328125,46.5,46.90625,27.022167205810547,318500,0.0,0.0,0.0
1994-11-10,46.9375,47.03125,46.546875,46.578125,26.83313751220703,172100,0.0,0.0,0.0
1994-11-11,46.515625,46.5625,46.28125,46.40625,26.73412322998047,302200,0.0,0.0,0.0
1994-11-14,46.609375,46.859375,46.609375,46.84375,26.986169815063477,181400,0.0,0.0,0.0
1994-11-15,46.796875,47.09375,46.328125,46.6875,26.896146774291992,316900,0.0,0.0,0.0
1994-11-16,46.765625,46.84375,46.609375,46.84375,26.986169815063477,106900,0.0,0.0,0.0
1994-11-17,46.875,46.875,46.34375,46.53125,26.8061466217041,104700,0.0,0.0,0.0
1994-11-18,46.546875,46.625,46.265625,46.46875,26.77013397216797,269300,0.0,0.0,0.0
1994-11-21,46.4375,46.578125,46.0,46.0,26.500099182128906,283100,0.0,0.0,0.0
1994-11-22,45.828125,46.0,45.0,45.0,25.923995971679688,483600,0.0,0.0,0.0
1994-11-23,45.03125,45.265625,44.609375,45.25,26.068017959594727,601600,0.0,0.0,0.0
1994-11-25,45.28125,45.53125,45.28125,45.46875,26.194046020507812,77300,0.0,0.0,0.0
1994-11-28,45.453125,45.6875,45.34375,45.671875,26.311063766479492,79900,0.0,0.0,0.0
1994-11-29,45.65625,45.75,45.5,45.65625,26.302066802978516,105500,0.0,0.0,0.0
1994-11-30,45.890625,45.953125,45.59375,45.59375,26.26605987548828,218800,0.0,0.0,0.0
1994-12-01,45.640625,45.640625,45.046875,45.140625,26.00501823425293,439000,0.0,0.0,0.0
1994-12-02,45.046875,45.5625,45.046875,45.5625,26.248065948486328,318500,0.0,0.0,0.0
1994-12-05,45.65625,45.8125,45.5,45.609375,26.275062561035156,139200,0.0,0.0,0.0
1994-12-06,45.4375,45.65625,45.359375,45.640625,26.293054580688477,249900,0.0,0.0,0.0
1994-12-07,45.359375,45.5,45.265625,45.3125,26.104026794433594,531900,0.0,0.0,0.0
1994-12-08,45.5,45.5625,44.75,44.875,25.85198974609375,261500,0.0,0.0,0.0
1994-12-09,44.875,45.078125,44.6875,45.046875,25.950998306274414,235900,0.0,0.0,0.0
1994-12-12,44.953125,45.34375,44.953125,45.34375,26.12200927734375,151100,0.0,0.0,0.0
1994-12-13,45.3125,45.53125,45.3125,45.515625,26.221046447753906,70900,0.0,0.0,0.0
1994-12-14,45.453125,45.953125,45.453125,45.75,26.35605812072754,203300,0.0,0.0,0.0
1994-12-15,45.8125,46.03125,45.8125,45.890625,26.43708610534668,130100,0.0,0.0,0.0
1994-12-16,45.671875,45.84375,45.625,45.75,26.566198348999023,266100,0.363,0.0,0.0
1994-12-19,45.75,45.84375,45.609375,45.8125,26.602514266967773,1120200,0.0,0.0,0.0
1994-12-20,45.859375,45.890625,45.671875,45.671875,26.52084732055664,675600,0.0,0.0,0.0
1994-12-21,45.703125,46.265625,45.703125,46.15625,26.802120208740234,544500,0.0,0.0,0.0
1994-12-22,46.15625,46.203125,45.96875,46.015625,26.720449447631836,222000,0.0,0.0,0.0
1994-12-23,45.984375,46.171875,45.984375,46.0625,26.74767303466797,125800,0.0,0.0,0.0
1994-12-27,46.21875,46.40625,46.1875,46.3125,26.892852783203125,95200,0.0,0.0,0.0
1994-12-28,46.359375,46.359375,45.96875,46.078125,26.756750106811523,358200,0.0,0.0,0.0
1994-12-29,46.25,46.25,46.0625,46.109375,26.774898529052734,220100,0.0,0.0,0.0
1994-12-30,46.203125,46.25,45.5625,45.5625,26.457345962524414,2209500,0.0,0.0,0.0
1995-01-03,45.703125,45.84375,45.6875,45.78125,26.584354400634766,324300,0.0,0.0,0.0
1995-01-04,45.984375,46.0,45.75,46.0,26.71139144897461,351800,0.0,0.0,0.0
1995-01-05,46.03125,46.109375,45.953125,46.0,26.71139144897461,89800,0.0,0.0,0.0
1995-01-06,46.09375,46.25,45.90625,46.046875,26.73860740661621,448400,0.0,0.0,0.0
1995-01-09,46.03125,46.09375,46.0,46.09375,26.765804290771484,36800,0.0,0.0,0.0
1995-01-10,46.203125,46.390625,46.140625,46.140625,26.79303550720215,229800,0.0,0.0,0.0
1995-01-11,46.296875,46.296875,45.8125,46.171875,26.81119728088379,222400,0.0,0.0,0.0
1995-01-12,46.125,46.21875,46.03125,46.1875,26.82024383544922,40300,0.0,0.0,0.0
1995-01-13,46.4375,46.734375,46.375,46.734375,27.137819290161133,170600,0.0,0.0,0.0
1995-01-16,46.71875,47.03125,46.71875,47.015625,27.30113410949707,105100,0.0,0.0,0.0
1995-01-17,46.921875,47.0625,46.859375,47.03125,27.310203552246094,89500,0.0,0.0,0.0
1995-01-18,47.0,47.078125,46.875,46.984375,27.28298568725586,84500,0.0,0.0,0.0
1995-01-19,46.828125,46.875,46.6875,46.71875,27.128753662109375,139100,0.0,0.0,0.0
1995-01-20,46.65625,46.671875,46.453125,46.546875,27.028940200805664,78700,0.0,0.0,0.0
1995-01-23,46.234375,46.6875,46.203125,46.6875,27.110595703125,53700,0.0,0.0,0.0
1995-01-24,46.671875,46.75,46.640625,46.75,27.14687728881836,32400,0.0,0.0,0.0
1995-01-25,46.515625,47.046875,46.515625,46.875,27.219467163085938,15700,0.0,0.0,0.0
1995-01-26,46.84375,46.984375,46.75,46.921875,27.24669647216797,9800,0.0,0.0,0.0
1995-01-27,47.234375,47.234375,46.921875,47.109375,27.355558395385742,91200,0.0,0.0,0.0
1995-01-30,47.015625,47.046875,46.84375,46.90625,27.237621307373047,26600,0.0,0.0,0.0
1995-01-31,47.0,47.171875,46.921875,47.09375,27.346511840820312,127500,0.0,0.0,0.0
1995-02-01,47.15625,47.328125,47.0,47.078125,27.337430953979492,380200,0.0,0.0,0.0
1995-02-02,47.0625,47.359375,47.0625,47.359375,27.500747680664062,131700,0.0,0.0,0.0
1995-02-03,47.65625,48.109375,47.578125,48.03125,27.890913009643555,405100,0.0,0.0,0.0
1995-02-06,48.015625,48.375,47.96875,48.234375,28.008840560913086,405400,0.0,0.0,0.0
1995-02-07,48.3125,48.3125,48.140625,48.296875,28.04513168334961,702900,0.0,0.0,0.0
1995-02-08,48.234375,48.46875,48.203125,48.296875,28.04513168334961,521500,0.0,0.0,0.0
1995-02-09,48.21875,48.296875,48.125,48.296875,28.04513168334961,390700,0.0,0.0,0.0
1995-02-10,48.234375,48.359375,48.09375,48.359375,28.0814266204834,148300,0.0,0.0,0.0
1995-02-13,48.328125,48.46875,48.328125,48.375,28.090499877929688,79700,0.0,0.0,0.0
1995-02-14,48.53125,48.53125,48.25,48.4375,28.126802444458008,170200,0.0,0.0,0.0
1995-02-15,48.4375,48.765625,48.390625,48.703125,28.28102684020996,431500,0.0,0.0,0.0
1995-02-16,48.640625,48.6875,48.5,48.640625,28.244739532470703,99300,0.0,0.0,0.0
1995-02-17,48.59375,48.625,48.4375,48.453125,28.13585662841797,49100,0.0,0.0,0.0
1995-02-21,48.453125,48.53125,48.421875,48.4375,28.126802444458008,168000,0.0,0.0,0.0
1995-02-22,48.484375,48.796875,48.453125,48.796875,28.335479736328125,386400,0.0,0.0,0.0
1995-02-23,48.984375,49.15625,48.859375,48.875,28.380840301513672,402800,0.0,0.0,0.0
1995-02-24,48.9375,49.015625,48.8125,49.0,28.45343589782715,307600,0.0,0.0,0.0
1995-02-27,48.859375,49.0,48.53125,48.609375,28.226600646972656,280900,0.0,0.0,0.0
1995-02-28,48.5625,49.015625,48.5625,49.015625,28.46251106262207,493500,0.0,0.0,0.0
1995-03-01,48.96875,49.03125,48.65625,48.703125,28.28102684020996,242600,0.0,0.0,0.0
1995-03-02,48.6875,48.765625,48.546875,48.765625,28.317323684692383,488600,0.0,0.0,0.0
1995-03-03,48.609375,48.78125,48.484375,48.78125,28.32640266418457,290000,0.0,0.0,0.0
1995-03-06,48.453125,48.8125,48.390625,48.8125,28.34455108642578,85700,0.0,0.0,0.0
1995-03-07,48.640625,48.75,48.21875,48.4375,28.126802444458008,180900,0.0,0.0,0.0
1995-03-08,48.515625,48.625,48.34375,48.5625,28.199377059936523,155900,0.0,0.0,0.0
1995-03-09,48.546875,48.59375,48.421875,48.546875,28.1903018951416,63500,0.0,0.0,0.0
1995-03-10,48.59375,49.390625,48.53125,49.265625,28.607666015625,192100,0.0,0.0,0.0
1995-03-13,49.234375,49.390625,49.171875,49.21875,28.58043670654297,261300,0.0,0.0,0.0
1995-03-14,49.359375,49.640625,49.359375,49.578125,28.78913688659668,223300,0.0,0.0,0.0
1995-03-15,49.5,49.578125,49.296875,49.484375,28.734697341918945,278500,0.0,0.0,0.0
1995-03-16,49.4375,49.8125,49.4375,49.78125,28.907073974609375,20400,0.0,0.0,0.0
1995-03-17,49.4375,49.625,49.40625,49.5625,28.93583106994629,89900,0.268,0.0,0.0
1995-03-20,49.625,49.625,49.46875,49.5625,28.93583106994629,91700,0.0,0.0,0.0
1995-03-21,49.5625,49.875,49.359375,49.4375,28.862865447998047,104400,0.0,0.0,0.0
1995-03-22,49.53125,49.53125,49.328125,49.484375,28.890230178833008,74900,0.0,0.0,0.0
1995-03-23,49.421875,49.65625,49.359375,49.515625,28.908472061157227,220500,0.0,0.0,0.0
1995-03-24,49.671875,50.21875,49.671875,50.21875,29.318981170654297,134000,0.0,0.0,0.0
1995-03-27,50.296875,50.421875,50.171875,50.421875,29.437564849853516,132100,0.0,0.0,0.0
1995-03-28,50.296875,50.421875,50.234375,50.421875,29.437564849853516,121900,0.0,0.0,0.0
1995-03-29,50.375,50.890625,50.125,50.40625,29.428422927856445,246100,0.0,0.0,0.0
